AccountOID,ConsumptionDate,Consumption
44788,2020-05-30,0.860
256766,2019-12-04,15.776
34770,2019-12-03,1.095
248128,2020-10-26,1.176
256508,2021-02-02,0.000
6547,2020-06-29,0.691
13537,2019-12-07,1.464
69535,2019-12-04,1.050
269416,2019-11-11,0.709
20550,2019-04-21,0.148
44788,2020-04-09,1.323
151213,2020-10-05,0.690
24294,2020-02-10,0.456
245302,2021-01-20,4.536
106646,2019-10-02,0.217
135605,2020-05-11,0.403
283681,2019-06-02,3.518
256959,2020-06-12,0.080
263528,2019-01-22,1.250
244858,2019-09-14,9.103
247568,2020-09-17,0.355
107142,2020-04-21,0.269
250567,2020-06-09,5.481
142606,2020-01-22,1.484
39681,2020-09-20,0.680
256156,2020-09-19,2.530
277704,2020-04-29,0.258
151568,2021-02-14,3.889
76953,2021-01-10,0.568
244680,2019-03-10,0.954
65583,2020-05-03,0.002
24294,2019-07-24,0.294
256970,2020-11-04,0.086
256919,2020-04-02,0.103
13942,2020-02-09,1.974
137018,2020-03-15,0.463
58197,2020-02-06,0.393
190642,2019-10-11,0.276
250004,2021-03-12,104.000
256971,2020-01-17,0.253
253177,2020-10-20,2.166
256872,2020-01-25,0.602
250436,2021-01-08,87.300
245992,2020-06-14,2.380
112490,2019-06-07,0.443
269084,2021-02-02,1.734
37309,2019-12-10,112.000
256351,2020-09-28,0.980
5493,2021-03-15,0.061
136213,2020-06-15,5.415
262929,2019-04-02,0.721
97105,2021-03-21,0.009
107142,2020-06-11,0.112
251704,2020-01-21,0.946
151213,2020-10-15,0.441
6507,2020-07-11,0.000
256655,2020-08-25,0.000
142606,2019-03-21,1.270
848,2020-06-17,2.768
33804,2019-02-07,1.331
124089,2021-02-05,0.210
139513,2020-10-28,54.100
13964,2020-01-02,0.982
260221,2020-08-31,1.050
244680,2019-03-13,4.097
24294,2020-08-28,0.299
17592,2019-01-19,0.080
250855,2020-03-10,0.712
17592,2019-01-29,0.065
72055,2019-09-17,0.374
244858,2019-11-04,3.172
256972,2019-04-05,0.250
107431,2018-12-26,39.740
247000,2020-08-09,1.979
250095,2019-09-30,0.496
13537,2021-01-08,1.286
251704,2020-03-12,0.243
171301,2021-01-19,0.942
56796,2021-03-02,1.054
249971,2019-04-01,6.450
184099,2020-08-30,0.488
251229,2019-01-22,1.880
259866,2020-04-06,0.153
135605,2019-02-17,0.203
44788,2019-01-11,1.137
131327,2020-02-08,0.933
256508,2019-11-01,0.000
3941,2020-06-07,0.000
248917,2019-05-06,21.681
246596,2019-04-05,0.448
107142,2019-03-10,0.159
97302,2020-10-11,1.003
244899,2021-03-14,0.049
112490,2020-09-03,0.107
24294,2019-09-16,0.509
56796,2020-12-31,1.211
132516,2020-09-16,0.226
136212,2020-07-29,1.278
5493,2020-02-01,0.000
262645,2020-10-27,0.552
187271,2019-03-27,0.093
107431,2020-02-02,59.979
142606,2019-01-19,1.381
144822,2019-04-08,0.431
150998,2019-03-27,0.768
44135,2021-01-14,0.727
16129,2019-11-17,0.419
264362,2020-09-27,1.495
269416,2020-12-13,0.680
270305,2020-02-22,0.000
20753,2019-03-07,0.319
21106,2020-07-03,0.000
187989,2020-03-16,0.558
32053,2020-06-10,260.702
46157,2020-11-15,1.288
17980,2020-11-03,0.601
260726,2021-03-16,0.002
6555,2020-01-14,0.316
20342,2020-03-28,1.415
71392,2021-02-10,0.806
72055,2020-10-19,0.279
97105,2019-06-03,0.753
6564,2020-04-13,0.499
17980,2019-11-13,0.455
199151,2020-12-08,0.244
249397,2020-06-14,53.376
270305,2020-01-05,0.000
261206,2021-01-07,1.178
270305,2020-06-13,0.000
132516,2019-04-28,0.514
248128,2020-12-16,0.486
20041,2020-06-22,0.428
135605,2020-10-23,0.743
245302,2018-12-13,3.321
245105,2020-06-01,0.520
69535,2020-11-15,0.919
1004,2019-08-19,0.505
20681,2019-03-01,0.171
67113,2019-09-15,0.109
69535,2019-10-14,1.078
250175,2020-09-05,2.020
54212,2019-10-21,0.105
250175,2019-08-11,2.040
72238,2021-03-07,0.140
128194,2019-07-01,0.452
151568,2019-11-13,6.279
80569,2020-05-29,0.387
250197,2019-11-11,3.895
13024,2020-09-04,0.000
33804,2021-01-15,1.153
255829,2021-02-13,0.852
253208,2019-10-20,0.221
151568,2020-08-10,6.553
245992,2020-08-14,2.768
250436,2020-11-29,88.200
13942,2020-02-16,1.235
252388,2019-06-30,109.791
257172,2020-12-20,0.336
249971,2020-07-03,525.000
249860,2021-02-11,1.943
151213,2020-06-25,0.554
17194,2019-01-11,1.341
269416,2020-01-01,0.378
250095,2019-06-10,0.667
69535,2020-01-24,1.634
244391,2020-07-18,1.552
3592,2019-07-09,0.000
250409,2020-07-13,90.000
144822,2019-05-29,0.369
131327,2020-12-02,0.000
37309,2021-01-16,34.638
269089,2019-09-22,0.670
6557,2020-12-11,0.367
115301,2021-03-04,1.709
136212,2020-06-05,1.506
248917,2020-11-12,12.187
268752,2019-01-27,0.924
69535,2021-01-05,0.986
142606,2021-02-23,1.261
139516,2019-04-07,43.321
187989,2020-03-09,0.299
250020,2020-07-21,655.600
7087,2020-02-20,0.000
250252,2020-05-07,0.150
256970,2020-07-20,0.000
139513,2020-12-21,53.312
137018,2020-03-25,0.288
46157,2019-04-27,1.684
20681,2020-01-17,0.297
250282,2021-03-01,0.974
139516,2019-06-07,42.726
128194,2019-03-21,1.630
106646,2020-11-03,0.167
37358,2020-05-19,0.000
269089,2020-01-12,0.552
132516,2019-12-30,0.310
132516,2021-02-03,
248098,2019-09-02,3.234
262835,2019-08-31,5.865
179922,2020-12-12,0.411
262259,2020-06-17,0.676
250175,2019-06-14,5.460
135605,2019-05-30,0.429
848,2020-06-07,0.558
136213,2020-04-25,4.703
248917,2020-09-22,8.525
270305,2020-03-03,0.000
257225,2020-05-31,0.004
244391,2020-09-17,0.965
262929,2020-02-01,0.809
144822,2019-07-19,0.265
175989,2019-04-03,0.000
13537,2019-10-07,1.775
246516,2019-12-19,0.000
250022,2020-07-20,140.100
255813,2020-11-03,4.757
244391,2020-05-28,1.062
254525,2020-04-11,0.000
29401,2020-07-21,1.971
6547,2020-08-19,0.009
13537,2021-01-18,1.016
8621,2019-11-06,1.406
249860,2019-11-13,1.460
151213,2019-12-10,0.696
97105,2020-07-05,0.184
49043,2019-10-29,1.658
247568,2020-06-02,0.606
256156,2019-08-08,2.000
135191,2019-09-16,0.440
199151,2019-11-06,0.101
67113,2019-07-19,0.987
251704,2018-12-09,0.006
256872,2020-03-16,0.760
261616,2020-07-15,18.610
250387,2020-09-16,1.007
184099,2020-07-05,2.931
269752,2019-01-01,1.012
260185,2021-02-17,4.088
13636,2020-06-04,0.590
254525,2021-02-15,0.136
139513,2020-10-31,55.372
248365,2021-01-27,1.950
262835,2020-11-22,3.849
17194,2020-01-02,1.801
171301,2020-10-13,0.667
255254,2019-10-01,0.902
269416,2020-12-16,0.530
261616,2020-05-15,0.114
244680,2021-02-18,4.507
256508,2019-02-18,0.000
250020,2020-09-10,515.500
135605,2019-09-05,0.000
7038,2020-06-24,0.281
262462,2020-03-11,1.495
20753,2019-05-04,0.133
262929,2021-03-15,1.357
261986,2019-08-15,0.638
58197,2019-04-02,0.430
262835,2021-01-22,4.096
17194,2020-12-14,1.289
256872,2021-02-26,1.047
102613,2020-01-07,0.000
245344,2020-03-11,0.060
264362,2019-06-26,0.595
250567,2019-01-19,6.986
249951,2020-08-09,0.111
251881,2019-06-20,0.807
268752,2020-10-05,0.749
269752,2019-09-07,0.723
187271,2020-03-22,0.733
139516,2020-02-08,61.220
269752,2019-12-23,0.689
269089,2020-07-25,3.042
250095,2020-04-12,0.401
5493,2020-05-09,0.000
13537,2019-10-17,1.512
246272,2020-04-19,0.238
258102,2020-06-20,76.705
1004,2020-08-09,2.282
11741,2020-10-21,1.055
254812,2019-08-22,0.894
259030,2020-03-27,0.106
250095,2020-06-05,0.673
262929,2021-03-05,0.816
283681,2020-09-03,2.579
256156,2020-09-12,3.410
124089,2020-04-11,0.250
263567,2020-09-01,5.680
33447,2019-10-16,1.269
11741,2019-06-01,1.365
250387,2020-09-13,0.891
20041,2020-08-12,0.968
34770,2020-03-14,1.272
245314,2020-01-31,0.000
33447,2021-01-22,0.785
142606,2020-04-29,2.144
131327,2021-01-29,0.000
254812,2021-01-08,0.654
1004,2021-01-15,0.407
20884,2020-02-14,0.108
5479,2019-07-30,2.131
236489,2020-11-14,0.401
250175,2019-06-11,6.150
256969,2019-09-06,0.265
72055,2020-05-20,0.124
97302,2020-08-21,3.083
139516,2020-09-08,62.777
33447,2019-12-11,1.168
253374,2020-03-05,2.448
261517,2020-01-01,0.000
6564,2020-02-15,0.246
246516,2019-09-09,0.045
269084,2020-09-02,2.497
17980,2021-02-12,0.473
245105,2020-04-04,5.270
123533,2020-01-08,0.359
8621,2020-09-01,1.566
20041,2020-08-19,0.524
187271,2020-08-18,0.508
244391,2020-02-17,0.572
142606,2020-06-22,1.468
250387,2020-11-06,1.094
250175,2020-09-12,2.640
256946,2020-04-14,2.760
245992,2020-10-04,2.391
136482,2019-11-04,0.363
151213,2019-10-20,0.860
244858,2021-02-05,1.266
46157,2020-09-15,1.208
250781,2019-02-07,0.061
40839,2020-07-31,0.368
250202,2021-01-23,2.251
249860,2019-11-20,1.685
106646,2020-09-17,0.118
9493,2021-01-31,0.000
106646,2020-09-24,1.736
131327,2019-11-02,0.626
270305,2021-02-17,0.000
6562,2018-12-15,0.283
1004,2021-03-07,0.640
56796,2019-10-09,0.000
261986,2020-01-15,0.580
69500,2020-01-16,0.520
274411,2019-11-08,0.178
244424,2020-12-07,0.050
249971,2020-06-23,670.000
249943,2019-08-04,37.150
107142,2019-03-20,0.039
245992,2020-08-11,2.940
187989,2020-09-20,0.799
254695,2020-06-10,0.144
39681,2019-08-03,0.368
716,2019-04-05,0.411
246596,2019-09-04,0.357
269416,2020-02-17,0.446
245344,2020-03-21,0.000
171301,2020-10-10,0.414
250387,2020-11-13,0.864
848,2020-11-06,0.431
33804,2020-05-01,0.619
260726,2020-02-12,0.001
263528,2019-11-18,1.262
5493,2019-03-28,0.007
245375,2020-12-24,0.101
256971,2021-01-07,0.000
34770,2020-11-14,2.031
5479,2019-08-06,5.012
20681,2019-01-06,0.504
199151,2020-12-18,0.480
254812,2021-01-11,0.715
3941,2020-05-28,0.000
246516,2021-02-05,0.000
272294,2019-01-29,0.090
76953,2019-11-29,0.047
245105,2020-02-07,8.110
16581,2020-10-05,0.503
256766,2020-05-05,0.989
199151,2019-12-26,0.073
10481,2019-08-15,0.809
244680,2020-04-24,5.895
55005,2020-09-30,0.662
246066,2021-01-16,6.090
6555,2019-08-17,0.704
139516,2020-03-30,64.548
24294,2020-09-07,0.000
848,2020-09-17,0.906
273259,2020-12-08,0.179
150462,2019-02-18,0.424
245493,2020-12-15,1.056
97302,2019-10-30,0.291
20884,2019-12-26,0.005
246272,2019-08-08,0.993
128194,2019-05-01,3.150
245515,2020-10-22,1.434
250255,2020-10-14,5.314
187989,2021-02-27,0.270
249860,2020-04-11,1.114
254812,2020-09-22,0.867
7038,2020-05-05,0.290
112490,2019-09-13,0.451
245332,2020-03-18,0.000
107431,2019-02-11,32.800
71392,2019-09-23,1.037
128194,2019-08-27,0.438
254525,2020-04-21,0.012
71392,2020-12-21,1.144
15898,2020-09-08,0.480
20342,2019-04-17,1.341
69500,2020-03-08,0.532
6547,2019-05-19,0.392
257225,2020-07-21,0.334
248696,2020-09-12,0.024
46157,2020-11-05,0.962
190642,2020-08-05,0.265
264362,2019-08-16,0.844
42923,2019-09-11,1.138
262929,2018-12-21,0.677
17980,2020-12-23,0.698
259866,2020-10-27,0.287
42923,2019-11-01,0.531
255829,2020-12-24,0.753
7087,2020-04-28,0.012
136482,2020-12-12,0.692
262259,2020-06-06,0.788
107431,2021-03-16,57.632
250197,2021-02-07,10.238
151213,2019-08-24,0.263
244680,2020-02-24,7.241
137018,2019-04-03,0.246
179922,2019-09-25,0.214
20884,2021-03-18,0.174
72238,2021-02-25,0.076
6564,2019-11-06,0.610
272294,2019-03-21,0.191
253208,2019-06-30,0.002
116228,2020-06-28,0.679
13024,2020-11-01,0.073
244680,2020-04-14,22.829
254812,2021-03-10,0.736
250175,2019-09-20,5.420
256766,2019-11-24,10.663
273259,2020-12-18,0.406
269089,2021-02-13,0.553
39681,2020-11-10,0.589
13155,2020-07-05,0.086
44135,2019-12-03,0.842
250095,2020-11-01,0.453
255086,2021-03-09,0.102
255254,2021-02-20,0.487
7038,2019-02-02,0.340
37309,2020-01-30,25.390
29330,2020-03-05,0.764
135605,2019-05-27,0.372
40839,2019-04-29,0.278
244680,2020-06-14,2.053
3941,2020-05-31,0.000
13964,2020-07-30,2.366
171301,2019-12-18,1.139
32383,2019-12-26,0.000
244424,2020-05-21,0.050
245515,2020-09-02,1.815
13155,2019-04-06,0.000
261206,2020-11-07,1.211
44788,2019-03-10,0.732
253208,2020-10-01,1.060
20884,2019-12-08,0.000
67113,2019-07-26,1.596
246629,2020-03-20,1.402
260283,2020-08-26,9.736
250197,2021-02-17,5.523
277704,2020-01-08,0.109
249860,2020-12-22,1.844
244424,2019-09-05,1.150
250175,2020-09-15,4.990
250195,2020-07-03,3.789
76953,2019-08-19,0.605
20550,2019-04-16,0.117
253177,2020-05-13,0.105
9953,2021-02-17,0.284
16581,2020-08-05,0.986
255829,2020-11-04,0.899
76953,2019-08-29,0.061
54212,2019-08-21,0.147
71392,2019-12-30,0.741
135191,2019-07-17,0.275
20681,2018-12-30,0.508
254812,2020-11-29,0.200
128194,2019-06-27,0.346
244391,2020-07-25,1.932
72055,2020-07-13,0.230
20753,2019-03-14,0.190
5479,2020-08-31,0.785
260417,2020-05-16,0.910
55005,2020-10-10,0.916
248224,2020-07-23,2.599
250020,2020-04-14,543.900
261616,2020-07-12,18.484
248365,2020-12-02,1.100
249860,2020-01-10,1.360
244905,2020-08-12,0.688
33447,2020-12-03,1.087
250004,2020-03-20,96.000
136482,2019-11-03,0.930
7038,2020-03-15,0.249
139515,2020-07-18,0.638
250202,2020-12-07,2.153
44788,2019-04-19,1.000
181113,2021-03-22,0.000
252388,2019-01-31,418.470
245105,2020-04-05,5.310
178474,2020-11-30,0.471
139516,2020-05-29,59.132
44788,2021-03-23,0.796
116228,2020-07-09,0.855
255813,2019-01-21,9.157
249897,2020-11-03,31.661
116228,2020-06-29,1.151
65583,2020-03-18,0.000
132516,2019-01-17,0.219
254525,2020-02-21,0.065
97105,2020-03-29,0.534
248365,2020-12-08,1.050
245105,2020-02-14,15.310
250020,2020-06-10,477.600
106646,2021-01-03,0.214
848,2020-07-28,0.600
20342,2021-03-21,2.006
262929,2021-01-24,1.241
252287,2021-03-07,0.275
8621,2020-10-21,1.451
251704,,0.484
144822,2020-03-23,0.282
139515,2020-09-07,1.248
76953,2021-03-02,0.514
246032,2019-10-13,1.671
13784,2020-07-12,2.720
250175,2020-11-01,2.240
246629,2020-05-09,1.537
262645,2020-11-06,0.841
6547,2020-10-09,0.379
17592,2020-08-08,0.134
6555,2020-11-14,1.234
20681,2020-03-08,0.445
5802,2019-06-19,0.302
257402,2021-01-13,2.320
6547,2019-03-22,0.305
244680,2020-01-03,3.926
250199,2020-10-06,3.645
255813,2020-01-03,7.942
256502,2019-02-01,0.966
257225,2020-05-30,0.003
32053,2020-06-20,236.678
137018,2019-03-24,0.468
256946,2020-06-11,1.630
267585,2021-02-08,0.525
256502,2020-03-15,0.000
245332,2020-03-14,0.000
29330,2019-03-21,1.395
55005,2019-05-13,1.044
139517,2020-12-14,78.110
20041,2020-11-28,0.278
32383,2020-12-17,0.001
246066,2021-01-13,10.220
260283,2020-01-28,16.156
250199,2020-09-26,5.020
249943,2019-11-14,27.870
9953,2019-11-17,0.400
54212,2021-01-18,0.854
260185,2020-01-16,29.748
261206,2020-11-17,1.038
260726,2020-04-03,0.002
71392,2020-01-09,1.428
260417,2020-07-01,0.574
139513,2020-04-16,71.519
256156,2019-08-18,2.760
21106,2020-07-07,0.214
256508,2020-04-01,0.000
187989,2019-10-09,0.292
20342,2018-12-27,1.117
269416,2020-04-08,0.241
135191,2020-08-28,0.757
42923,2021-02-08,1.261
269752,2019-11-02,0.735
33804,2019-10-14,1.329
72055,2020-05-23,0.497
6547,2019-05-18,0.197
136482,2020-02-19,0.301
798,2019-02-06,0.508
184099,2020-05-15,1.112
116228,2020-05-09,0.643
34770,2018-12-12,3.982
6562,2021-02-27,0.171
256084,2019-08-29,0.257
246032,2019-10-06,1.181
40839,2020-06-03,0.341
29401,2020-07-24,1.644
261100,2020-10-17,0.050
97302,2020-11-30,0.840
252287,2019-03-25,0.447
269089,2019-10-03,0.264
246596,2019-09-14,0.546
254812,2019-08-28,2.358
106646,2020-11-13,0.210
37358,2019-04-07,0.010
257402,2021-01-06,2.760
245314,2020-10-05,6.360
848,2019-08-16,0.461
57653,2021-02-23,0.572
250095,2020-07-22,1.076
142606,2018-12-10,2.023
13784,2020-09-08,0.767
10065,2020-12-31,0.000
13024,2021-02-01,0.162
248917,2020-08-12,4.426
269089,2019-09-26,0.248
199151,2019-12-27,0.109
245992,2020-06-24,2.842
261100,2020-10-16,0.985
68102,2020-07-26,0.233
245028,2021-01-16,3.519
256919,2020-05-19,0.042
8621,2020-10-18,1.639
179922,2020-09-05,0.467
256946,2020-02-24,25.870
150998,2020-08-15,1.133
6557,2019-12-20,0.249
72055,2020-08-29,0.882
245302,2019-12-15,0.108
244391,2020-04-08,0.825
136212,2019-04-17,3.479
136213,2019-03-08,5.134
74697,2020-10-30,0.589
152526,2020-08-21,0.007
56796,2020-01-19,1.441
260417,2020-08-22,0.366
256919,2020-07-09,0.116
250574,2021-02-06,0.146
259866,2020-09-06,0.212
262929,2021-01-17,1.404
250195,2020-08-29,2.450
175989,2019-04-04,0.001
244391,2020-05-29,1.133
132516,2020-05-24,0.085
136212,2019-04-27,2.821
865,2020-11-04,0.122
274411,2019-07-30,0.146
250020,2020-07-31,518.000
244424,2019-05-30,1.390
15898,2020-11-08,0.527
142606,2020-03-13,1.588
256351,2020-06-22,1.119
256972,2019-07-25,0.300
55005,2019-05-20,0.835
4910,2019-07-02,2.699
150998,2019-05-24,0.651
256872,2020-04-26,0.957
264909,2020-08-29,0.010
246629,2020-05-10,1.175
248917,2020-08-03,3.235
250004,2020-01-29,84.000
139516,2020-05-20,54.115
10065,2021-01-03,0.000
123533,2021-02-17,0.367
7038,2020-03-05,0.420
252287,2020-01-24,0.350
115301,2019-02-09,2.068
107431,2019-04-13,70.320
264362,2020-11-24,0.605
251229,2020-01-14,2.110
57653,2019-10-06,0.492
798,2019-12-02,1.083
32053,2020-04-13,72.334
247568,2019-06-11,0.964
16129,2020-09-09,0.410
37358,2019-03-28,0.095
136482,2019-01-09,0.500
6562,2020-05-08,0.130
6564,2020-02-25,0.347
250097,2020-03-22,3.496
269752,2020-12-14,0.957
139516,2019-02-16,39.800
171301,2020-10-19,0.519
136482,2021-03-24,0.510
253208,2020-08-21,1.399
245515,2020-12-13,0.046
12857,2020-12-06,2.777
69535,2021-02-24,0.956
257402,2021-02-27,1.71
269752,2019-12-24,0.523
256766,2019-03-24,24.550
139514,2020-10-30,1.328
245344,2021-03-03,0.020
256971,2020-01-16,0.320
135605,2019-05-26,0.304
283681,2019-07-13,1.868
256766,2020-03-05,6.943
144822,2019-05-23,0.341
24294,2020-07-09,0.381
142606,2019-01-30,2.330
256972,2019-05-25,0.240
277704,2020-04-25,0.155
124089,2020-02-20,0.198
179922,2020-10-26,0.410
139515,2019-05-27,0.496
144822,2020-10-20,0.293
72238,2019-11-28,0.118
256969,2019-08-30,0.409
245105,2020-05-25,0.320
1004,2019-10-16,0.415
29330,2020-03-02,1.017
13155,2020-07-08,0.227
250004,2019-02-16,1.380
256947,2020-10-28,24.380
245317,2020-02-15,0.077
150998,2020-05-15,0.996
245105,2020-07-25,0.180
250004,2019-10-19,333.000
245302,2020-03-16,16.218
249971,2019-12-06,520.000
97105,2020-07-15,0.852
135191,2019-07-24,0.498
108293,2020-05-15,0.019
137018,2019-03-30,1.470
274411,2019-04-22,0.294
254538,2020-02-07,0.454
260185,2020-11-17,4.140
269089,2020-09-17,0.639
248365,2021-01-22,1.660
257172,2020-08-30,0.192
13155,2019-04-03,0.208
264909,2020-05-19,0.250
20550,2020-07-13,0.754
11741,2019-08-01,1.508
33447,2021-01-12,1.468
250197,2020-01-06,4.424
262462,2020-04-30,2.936
255829,2020-09-04,0.656
80569,2019-12-18,0.573
32053,2020-06-13,242.073
250175,2020-12-22,3.060
250436,2021-01-18,85.000
13964,2020-04-19,2.023
139514,2019-09-18,0.569
37302,2020-09-15,0.001
245105,2019-01-12,8.530
259866,2020-09-03,0.187
1004,2020-11-25,0.363
250097,2020-01-24,3.826
171301,2021-01-29,0.422
152526,2019-07-21,0.160
865,2020-11-14,0.256
249660,2020-11-26,1.064
44135,2021-01-24,0.572
716,2020-02-08,0.943
139514,2020-10-20,0.911
249943,2021-02-20,31.840
7087,2020-03-01,0.000
249971,2020-03-17,695.000
256766,2018-12-12,17.105
5493,2020-05-13,0.000
37358,2020-08-29,0.000
244424,2020-08-30,3.910
246516,2019-10-29,0.000
136212,2019-08-07,0.974
256508,2019-12-21,0.000
29330,2020-08-02,0.913
5479,2019-06-09,1.062
199151,2020-01-02,0.111
251881,2020-11-17,0.708
256156,2020-08-03,1.610
247000,2020-04-29,1.512
250022,2020-07-10,150.800
260221,2020-05-25,1.020
179922,2019-07-19,0.316
261517,2020-12-26,0.000
249897,2020-10-30,30.233
56988,2020-12-28,0.000
244680,2019-01-22,2.772
248917,2020-08-06,7.522
108293,2019-05-24,0.364
58197,2019-04-12,0.506
124089,2021-02-01,0.343
244424,2020-08-27,4.700
16581,2020-09-26,0.337
256970,2020-09-15,0.000
29330,2019-03-11,1.132
253208,2020-10-11,0.962
85008,2020-04-04,0.897
17194,2019-09-16,1.058
247568,2020-07-29,2.108
245302,2020-03-26,1.500
97302,2020-08-20,0.393
108293,2020-05-05,0.028
247389,2020-07-27,0.886
150998,2020-05-05,1.108
250095,2019-06-21,0.369
135191,2020-09-07,1.362
16129,2019-08-08,0.949
250020,2020-06-04,468.300
244391,2020-04-01,0.668
259030,2020-05-07,0.059
264909,2019-07-18,3.270
69500,2021-01-07,0.440
246032,2020-11-13,0.851
256959,2021-02-25,0.010
6562,2020-09-23,0.145
262929,2020-06-30,1.166
13024,2020-06-06,0.000
34770,2019-05-18,1.312
256919,2020-07-05,0.000
54212,2020-04-27,0.764
97302,2020-10-20,0.219
269752,2020-09-08,0.415
263623,2019-11-14,9.920
10065,2020-05-05,0.000
268752,2020-01-29,1.084
248128,2020-06-10,0.351
44135,2020-02-01,0.572
17194,2021-02-12,1.079
255456,2020-01-01,0.694
260185,2020-04-17,9.833
9493,2020-10-22,0.023
71392,2020-02-28,0.982
251704,2019-03-11,2.594
3592,2020-03-13,0.000
1004,2019-05-19,0.567
256969,2019-05-21,0.343
865,2019-05-08,0.054
171301,2019-10-19,0.359
7038,2020-10-10,0.249
16581,2021-03-06,0.269
257402,2020-11-27,2.260
249971,2020-11-18,490.000
17980,2019-02-26,0.668
255254,2020-07-22,0.391
244858,2020-03-01,1.298
249897,2020-10-25,35.148
76953,2021-03-11,0.486
80569,2020-02-22,0.000
184099,2019-04-13,0.866
20342,2018-12-26,1.122
67113,2019-11-11,0.000
4910,2020-11-13,1.761
245028,2021-03-18,2.837
187271,2018-12-19,0.703
40839,2019-05-09,0.371
246596,2019-05-25,0.525
244858,2021-02-15,1.313
33447,2020-10-06,0.774
137018,2020-07-01,0.314
128194,2019-05-08,3.440
139515,2020-05-18,0.828
13942,2021-03-23,1.465
253208,2020-07-01,0.479
250409,2020-10-29,0.000
261986,2021-01-06,1.256
2809,2020-12-11,0.390
152526,2020-10-11,0.0
71392,2020-12-15,0.877
264362,2020-09-24,1.045
249397,2021-02-24,6.904
10481,2020-11-06,0.689
272294,2019-06-21,0.179
716,2021-03-18,0.596
248696,2019-06-12,0.078
256508,2019-01-09,0.000
246596,2020-10-23,0.375
273259,2019-10-30,0.427
199151,2020-02-22,0.153
40839,2020-07-30,0.453
246032,2019-12-06,0.961
13942,2019-02-17,1.401
260726,2020-05-30,0.001
248128,2020-09-09,0.587
260726,2020-05-23,0.019
261986,2020-01-12,0.452
250197,2019-11-10,4.803
798,2020-01-12,0.459
6557,2020-02-09,0.566
44135,2020-01-23,2.630
16581,2019-03-25,0.000
256508,2019-01-08,0.000
249660,2020-09-30,0.764
123533,2020-12-19,0.302
16129,2020-11-08,0.819
21106,2020-07-13,0.096
10065,2019-11-22,0.000
256947,2020-07-21,20.160
44788,2020-02-18,0.754
254525,2020-04-22,0.049
151213,2019-08-31,0.926
5802,2019-08-12,0.248
256924,2020-12-23,1.517
250004,2021-01-19,97.000
250567,2019-08-11,5.002
250567,2019-06-18,7.366
29401,2020-05-31,1.245
5493,2020-01-22,0.000
151568,2020-02-23,4.905
268752,2019-08-25,1.058
67113,2019-11-04,0.113
107142,2019-06-29,0.231
142606,2020-05-03,1.182
245028,2021-03-11,5.238
848,2019-10-06,0.205
